gene_id,12_1.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,17_1.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,18_1.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,24_1.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,30_1.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,32_1.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,32_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,33_1.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,37_1.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,37_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,3_1.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,3_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,43_1.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,43_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,44_1.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,46_1.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf
Pcom.g16450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g16453,2,5,1,3,2,6,5,1,2,2,5,6,9,7,4,1
Pcom.g16452,7,6,3,14,11,31,33,7,45,46,19,16,15,18,8,10
Pcom.g16455,2,3,2,4,3,3,2,2,4,4,2,4,4,2,3,1
Pcom.g16454,2,5,1,3,2,5,4,1,2,1,6,6,7,7,4,1
Pcom.g16457,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Pcom.g16456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g02545.Hypo,45,67,45,71,73,70,71,39,236,229,112,105,120,122,37,58
Pcom.g58518,1,1,1,2,1,2,1,1,2,3,7,6,6,7,1,1
Pcom.g67810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g01430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g67571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g17588,21,11,4,6,0,101,95,0,0,0,7,9,0,21,17,0
Pcom.g17589,3,10,3,17,7,6,4,10,20,20,34,35,20,19,4,6
Pcom.g17584,2,4,1,3,4,3,5,1,19,21,6,6,9,10,1,5
Pcom.g17585,2,6,1,4,6,11,11,4,18,19,6,5,25,21,3,5
Pcom.g17586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g67812,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
Pcom.g17580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g17581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g17582,1,3,3,3,2,0,0,1,1,0,0,0,2,1,2,2
Pcom.g17583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g11861,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Pcom.g11860,0,0,0,0,0,0,0,2,2,1,0,0,2,1,0,0
Pcom.g11863,15,0,2,0,106,0,0,0,0,300,0,0,0,0,17,42
Pcom.g11862,0,0,0,1,1,0,0,0,0,0,0,0,2,1,0,0
Pcom.g11865,38,44,31,49,24,129,135,12,100,98,79,83,102,100,31,25
Pcom.g11864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g11867,2,3,0,3,0,3,3,1,2,1,5,4,7,5,0,1
Pcom.g11866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g11869,0,13,1,5,2,0,0,3,7,8,13,11,11,12,1,1
Pcom.g11868,2,13,2,9,2,0,0,4,2,2,30,28,54,50,3,2
Pcom.g68620,4,10,1,2,3,6,6,1,9,8,6,5,15,13,2,3
Pcom.g63719.Hypo,0,5,1,1,0,0,0,1,1,1,0,1,9,8,0,1
Pcom.g01437,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
Pcom.g74150,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Pcom.g25038,1,1,1,1,0,0,0,1,1,1,0,0,3,3,1,1
Pcom.g00818,2,0,1,0,0,5,5,0,5,7,2,1,0,0,3,1
Pcom.g00819,0,0,1,0,1,1,2,0,0,0,0,0,0,0,2,1
Pcom.g00816,1,0,0,2,1,0,0,1,0,0,1,1,2,0,1,0
Pcom.g00817,1,0,0,2,1,2,2,1,3,3,0,2,3,1,1,1
Pcom.g00814,1,1,4,0,1,2,2,0,4,4,0,0,0,0,0,0
Pcom.g00815,0,1,0,2,0,2,2,0,0,0,0,0,0,0,0,2
Pcom.g00812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g00813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g00810,0,1,0,0,1,2,2,1,2,2,3,2,3,3,2,0
Pcom.g00811,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
Pcom.g66194,0,3,1,0,1,1,1,0,3,3,1,2,0,0,1,0
Pcom.g10841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g01436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Pcom.g71213,24,60,26,42,16,72,0,19,57,59,60,62,100,109,31,15
Pcom.g44089,0,1,0,2,0,0,0,1,0,0,5,5,0,0,0,0
Pcom.g56537,34,8,0,9,12,167,215,4,51,59,38,41,27,39,27,13
Pcom.g56534,2,8,1,6,0,1,2,5,4,2,11,9,16,12,3,0
Pcom.g56535,4,7,5,5,3,15,18,5,11,10,12,10,9,13,6,2
Pcom.g56532,1,3,1,2,1,2,0,2,0,0,3,4,2,0,1,1
Pcom.g56533,0,4,2,4,1,2,2,2,1,1,7,7,8,8,1,1
Pcom.g56530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g20367,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0
Pcom.g40702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g40703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g40700,0,1,1,1,1,0,0,1,2,1,1,1,1,1,0,1
Pcom.g40701,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
Pcom.g40706,0,1,0,1,0,0,0,0,6,5,2,1,0,0,0,1
Pcom.g40707,0,1,1,1,5,0,0,0,4,3,1,0,0,0,1,3
Pcom.g56538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g44086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g66193,2,3,6,2,3,6,6,2,8,8,0,1,9,9,2,1
Pcom.g20365,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g29767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g74152,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
Pcom.g19511,1,1,2,1,1,0,1,1,7,7,1,1,0,0,0,3
Pcom.g37300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g53471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Pcom.g12766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g20361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g12765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g33959,0,1,3,0,0,0,0,0,0,0,2,0,0,0,0,0
Pcom.g33958,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
Pcom.g12764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g42708,1,4,1,3,0,3,3,1,0,0,4,6,8,7,2,0
Pcom.g42709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g73820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g42704,1,1,0,0,1,1,1,0,3,2,2,2,1,0,1,1
Pcom.g42705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g72914.Hypo,0,1,0,3,0,0,0,0,1,1,0,0,0,0,0,0
Pcom.g42707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g74153,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Pcom.g42701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g42702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g33956,1,1,0,1,1,0,0,1,0,0,0,0,1,0,1,1
Pcom.g72558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g73822,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Pcom.g68128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g68129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g68124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g61303,1,2,5,4,7,1,1,2,7,7,3,2,3,0,1,4
Pcom.g68126,5,2,1,2,3,8,6,2,12,11,4,4,2,1,3,3
Pcom.g12760,2,15,13,19,4,4,4,18,11,6,49,47,35,32,3,3
Pcom.g04599,1,1,0,0,1,0,1,0,0,0,1,2,0,0,0,1
Pcom.g68121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g68122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g68123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g47062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g47063,1,5,1,1,1,0,0,1,10,7,0,0,11,9,1,1
Pcom.g47060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g47061,0,0,1,1,0,0,0,0,0,0,0,0,2,2,0,0
Pcom.g63118,0,0,0,1,2,0,0,0,4,4,2,2,3,3,0,0
Pcom.g63119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g47064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g47065,0,1,2,0,0,0,0,0,0,0,2,1,0,0,0,1
Pcom.g63114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g63115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g63116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g47069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g63110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g63111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g63112,0,0,0,0,0,0,0,0,2,2,4,4,0,3,0,0
Pcom.g63113,0,1,0,1,1,0,0,1,1,1,1,0,1,1,0,1
Pcom.g72559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g50359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g48207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g22597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g21432,1,2,0,1,1,4,5,1,4,3,2,2,1,3,1,1
Pcom.g22596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g47665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g03549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g03548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g03545,4,3,3,2,4,8,8,2,8,8,7,6,8,8,4,3
Pcom.g03544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g03547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g03546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g40501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g03540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g03543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g03542,0,5,2,6,1,1,0,3,1,1,7,6,6,5,0,0
Pcom.g68696,0,10,0,0,0,0,0,0,0,0,0,0,7,7,0,0
Pcom.g68697,0,0,3,0,0,0,0,0,9,11,0,0,0,1,0,0
Pcom.g68694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g68695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g68692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g68693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g68690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g68691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g27504,23,13,6,23,5,45,50,21,22,21,49,49,55,56,14,7
Pcom.g22599,22,22,14,17,19,117,105,5,88,87,48,49,29,30,28,18
Pcom.g68698,1,2,9,6,3,9,8,2,5,5,2,2,12,12,1,4
Pcom.g68699,291,360,232,168,171,1621,1601,72,612,603,351,363,793,822,331,158
Pcom.g22598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g14749,0,0,0,0,0,0,0,0,7,9,6,7,0,0,0,3
Pcom.g14747,6,58,15,108,23,0,0,49,0,0,235,230,129,129,4,22
Pcom.g14746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g40502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g14744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g14743,0,15,33,84,32,0,0,39,184,171,129,125,25,24,7,43
Pcom.g14742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g14741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g14740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g47363,0,0,1,1,0,2,2,0,3,4,1,1,1,1,1,1
Pcom.g48282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g10212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g49398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g49399,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g49396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g49397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g49394,1,1,1,1,1,1,1,1,2,2,1,0,1,1,1,1
Pcom.g49395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g49392,0,1,0,1,1,0,0,1,0,0,1,1,1,1,0,0
Pcom.g51977.Hypo,1,5,1,5,0,1,1,3,0,2,2,1,9,10,1,1
Pcom.g49390,1,1,1,1,1,1,1,1,2,2,1,0,1,1,1,1
Pcom.g49391,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
Pcom.g45184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g70337,1,1,0,1,1,2,6,1,0,0,0,2,0,3,1,3
Pcom.g56548,16,28,4,21,16,37,44,5,50,44,48,50,53,69,12,14
Pcom.g25031,1,1,1,1,1,1,0,0,2,2,0,0,3,1,1,1
Pcom.g37301,0,0,0,5,2,0,0,1,5,4,10,9,0,0,0,1
Pcom.g19324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g55818,0,1,0,0,0,1,1,0,1,1,1,1,1,0,0,1
Pcom.g39418,24,18,11,7,3,90,84,2,0,0,0,0,55,51,22,1
Pcom.g39419,1,4,1,1,2,1,1,2,2,2,4,4,6,7,1,1
Pcom.g39416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g39417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g39414,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Pcom.g39415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g39412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g39413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g39410,1,3,0,3,4,0,2,2,11,7,7,7,6,5,0,1
Pcom.g39411,0,77,0,94,0,0,0,46,0,0,0,240,0,0,0,0
Pcom.g52943,1,2,1,3,2,1,2,1,5,4,5,6,6,4,1,1
Pcom.g52942,1,2,2,6,6,3,3,4,13,9,23,21,15,14,2,4
Pcom.g52941,1,0,1,0,0,5,5,0,0,0,0,0,1,0,0,0
Pcom.g52940,1,2,1,0,1,0,0,1,0,0,0,0,1,0,1,0
Pcom.g52947,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0
Pcom.g52946,0,3,8,5,1,4,4,1,0,0,1,2,1,0,1,1
Pcom.g52945,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g52944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g52949,0,0,0,0,5,0,0,0,7,9,0,0,0,0,2,0
Pcom.g52948,1,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0
Pcom.g62643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g62642,0,1,1,1,0,1,1,2,0,0,7,6,1,1,0,0
Pcom.g62641,1,1,1,2,1,0,0,2,1,1,2,2,0,2,1,0
Pcom.g62640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g32776,0,1,2,2,2,0,0,2,6,6,5,6,3,5,0,1
Pcom.g32777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g32774,5,2,6,5,3,23,23,2,12,11,6,6,5,3,5,3
Pcom.g32775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g18659,64,75,28,62,74,133,132,33,212,215,112,110,141,137,44,54
Pcom.g32778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g62648,0,1,3,1,1,0,0,1,0,0,0,1,0,0,1,1
Pcom.g48346,39,50,18,33,12,115,121,14,24,27,61,60,83,77,33,7
Pcom.g18658,135,139,19,45,88,273,282,35,225,214,84,90,265,260,91,66
Pcom.g53016,0,1,1,0,0,2,2,0,2,3,0,0,3,2,0,1
Pcom.g53017,1,1,0,2,0,0,0,0,4,3,3,4,5,4,1,1
Pcom.g25033,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1
Pcom.g53015,1,1,0,0,1,0,0,0,2,2,0,0,2,1,1,0
Pcom.g40505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g53013,0,1,1,1,1,1,1,0,2,2,1,1,0,0,0,0
Pcom.g53010,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0
Pcom.g53011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g53018,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0
Pcom.g53019,7,1,5,2,1,0,0,2,1,0,0,0,4,3,7,1
Pcom.g18655,3,6,6,10,7,6,5,2,16,14,6,9,14,15,6,5
Pcom.g58758,0,0,1,1,0,2,2,1,0,0,0,0,0,0,0,1
Pcom.g18654,5,19,11,20,18,16,15,6,27,33,25,25,41,39,8,13
Pcom.g18657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g40506,196,279,289,293,147,388,372,95,224,219,311,295,771,764,132,116
Pcom.g18656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g72553,1242,1276,790,953,782,4273,4129,380,2789,2870,1555,1520,2158,2144,1318,758
Pcom.g52301.Hypo,0,1,0,0,0,0,0,0,4,1,0,0,0,0,0,1
Pcom.g18546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g62395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g62394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g31588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g62396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g62391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g62390,148,176,154,152,89,663,644,55,302,304,349,342,441,438,200,78
Pcom.g62393,1,1,1,3,1,0,0,0,0,0,2,2,0,0,0,0
Pcom.g62392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g48179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g18652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g62399,11,8,2,3,3,27,28,1,7,6,4,3,8,6,12,4
Pcom.g62398,16,7,10,7,5,56,53,4,15,14,20,21,16,17,17,5
Pcom.g25035,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0
Pcom.g48178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g40507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g09349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g12741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g48175,0,0,0,57,0,0,0,62,0,0,115,0,0,0,0,0
Pcom.g12743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g12742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g12745,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Pcom.g12744,0,0,1,0,0,0,0,0,0,3,0,0,0,0,3,0
Pcom.g12747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g11077,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Pcom.g12749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g45183,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
Pcom.g25034,0,2,1,1,1,0,0,0,0,0,2,3,1,1,0,0
Pcom.g11074,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Pcom.g16842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g16843,0,1,2,0,0,2,2,0,2,0,0,0,0,0,0,0
Pcom.g05887.Hypo,0,0,4,10,1,1,1,10,2,2,13,15,0,0,0,1
Pcom.g48176,0,0,0,101,0,0,0,143,0,0,217,222,0,0,0,0
Pcom.g13834,0,5,10,0,0,0,0,1,0,0,0,0,11,0,3,0
Pcom.g13835,1,1,0,2,2,0,0,1,4,5,5,1,3,4,1,1
Pcom.g13836,0,0,0,1,0,0,0,1,0,0,0,0,14,14,0,0
Pcom.g13837,0,3,1,2,1,0,0,1,1,0,2,1,2,4,0,1
Pcom.g13838,0,2,0,1,1,0,0,1,3,2,0,1,4,6,1,1
Pcom.g43890,0,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0
Pcom.g16848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g16849,0,0,0,12,9,18,16,0,28,29,0,0,0,0,0,0
Pcom.g11073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g11070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g02018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g11071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g63117,0,1,0,0,1,0,0,0,0,0,0,0,1,2,0,1
Pcom.g48117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g48116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g48115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g38434,0,1,1,0,1,1,0,1,1,1,3,3,0,1,0,1
Pcom.g38433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g38432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g48111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g38430,0,1,0,1,0,0,0,0,0,1,0,1,2,2,0,0
Pcom.g11098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g11099,4,2,0,2,0,9,9,2,2,2,7,8,7,8,2,3
Pcom.g09149,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g09148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g48119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g48118,48,74,25,64,13,152,147,32,44,40,73,59,177,169,45,13
Pcom.g54246,10,4,27,0,19,13,20,0,28,30,0,1,3,5,13,13
Pcom.g54247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g54244,0,1,2,0,1,0,1,0,0,0,0,0,1,0,0,0
Pcom.g54245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g54242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g54243,0,0,0,0,0,1,1,0,1,0,1,1,1,1,0,0
Pcom.g54240,2,1,1,4,3,3,2,3,6,8,4,5,0,0,2,1
Pcom.g54241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g01338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g04108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g02016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g54248,9,28,0,0,2,0,0,0,16,8,14,0,41,53,0,3
Pcom.g54249,0,2,3,2,2,1,1,1,3,3,3,5,4,3,1,2
Pcom.g07475,20,2,22,2,2,86,81,1,0,0,1,0,0,0,21,1
Pcom.g07474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g07477,27,11,38,5,7,134,130,2,7,9,3,3,4,8,40,5
Pcom.g07476,1,1,1,1,1,0,0,0,0,0,1,0,0,0,2,1
Pcom.g55111,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Pcom.g07470,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g55113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g55112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g58755,0,0,0,1,1,0,0,1,2,3,3,6,0,0,0,1
Pcom.g55119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g55118,4,6,3,6,4,6,6,2,11,10,14,14,14,13,3,4
Pcom.g26900,2,2,1,0,1,0,1,0,0,0,0,0,1,2,2,2
Pcom.g54264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g26902,2,7,0,7,2,3,3,3,8,6,16,9,18,21,1,2
Pcom.g12010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g26905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g26906,1,2,1,0,0,0,0,0,1,1,0,0,3,4,0,1
Pcom.g54265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g26908,1,1,0,2,1,0,0,1,2,1,1,3,1,0,1,1
Pcom.g26909,1,5,1,2,2,2,1,2,1,2,5,4,2,4,1,2
Pcom.g51327,0,1,1,1,1,2,2,0,2,2,0,0,2,3,0,1
Pcom.g54266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g09495,1,1,1,1,1,0,0,0,0,0,0,0,2,2,0,1
