,gene_id,length
275048,LOC110053530,8436
275072,LOC110053515,9993
275096,LOC110053561,9108
275124,LOC110053610,10104
275136,LOC110053610,7667
275153,LOC110053548,9400
275175,LOC110053548,9400
275198,LOC110053562,353
275202,LOC110053549,1668
275213,LOC110053564,20550
275225,LOC110053592,14624
275258,LOC110053602,2330
275266,LOC110053600,18208
275311,LOC110053600,16438
275350,LOC110053600,16438
275394,LOC110053535,2265
275401,LOC110053535,2212
275415,LOC110053526,73917
275424,LOC110053526,73907
275433,LOC110053528,2995
275441,LOC110053524,5064
275447,LOC110053529,10768
275453,LOC110053525,2667
275459,LOC110053632,13654
275478,LOC110053632,13652
275498,LOC110053630,19820
275557,LOC110053630,19820
275617,LOC110053633,4504
275627,LOC110053633,4500
275637,LOC110053634,3797
275653,LOC110053545,28924
275726,LOC110053545,28923
275798,LOC110053617,2418
275807,LOC110053618,2288
275820,LOC110053566,3663
275836,LOC110053568,11664
275844,LOC110053580,6182
275854,LOC110053580,4382
275865,LOC110053579,3604
275874,LOC110053520,11831
275879,LOC110053569,5472
275893,LOC110053635,12028
275917,LOC110053619,900
275923,LOC110053629,2637
275933,LOC110053570,728
275940,LOC110053636,52892
275956,LOC110053638,3699
275966,LOC110053639,3048
275976,LOC110053637,2571
275995,LOC110053652,18960
276015,LOC110053656,13119
276047,LOC110053654,2669
276051,LOC110053643,791
276055,LOC110053655,13713
276091,LOC110053644,5871
276113,LOC110053653,5247
276128,LOC110053653,5247
276144,LOC110053645,10958
276164,LOC110053646,912
276170,LOC110053647,940
276176,LOC110053642,11425
276192,LOC110053648,1624
276198,LOC110053649,1903
276208,LOC110053650,2109
276218,LOC110053651,1519
276227,LOC110053657,593
276233,LOC110053659,1937
276243,LOC110053660,8323
276261,LOC110053661,1986
276269,LOC110053662,5272
276283,LOC110053691,65431
276305,LOC110053691,62614
276327,LOC110053691,62614
276349,LOC110053691,62614
276374,LOC110053695,3807
276382,LOC110053694,3980
276386,LOC110053696,2325
276390,LOC110053690,41544
276461,LOC110053690,41544
276532,LOC110053690,41544
276603,LOC110053690,41544
276675,LOC110053687,6749
276688,LOC110053710,17242
276698,LOC110053710,17242
276708,LOC110053710,17242
276719,LOC110053710,17242
276730,LOC110053697,15363
276739,LOC110053664,6581
276743,LOC110053666,1951
276747,LOC110053718,1157
276758,LOC110053702,678
276764,LOC110053669,9485
276775,LOC110053714,4347
276779,LOC110053667,3406
276783,LOC110053663,1548
276787,LOC110053686,3693
276792,LOC110053721,21631
276796,LOC110053721,21631
276801,LOC110053665,4509
276806,LOC110053713,3470
276810,LOC110053703,5787
276816,LOC110053719,5952
276826,LOC110053704,18742
276848,LOC110053723,2453
276852,LOC110053705,2628
276862,LOC110053698,12746
276868,LOC110053698,12746
276873,LOC110053698,12746
276878,LOC110053698,8137
276884,LOC110053668,20438
276912,LOC110053699,11126
276922,LOC110053706,29460
276940,LOC110053682,6313
276952,LOC110053682,5229
276963,LOC110053682,5228
276973,LOC110053672,19555
277012,LOC110053672,15356
277049,LOC110053675,2296
277053,LOC110053683,11989
277095,LOC110053674,2325
277099,LOC110053707,20232
277159,LOC110053673,2361
277163,LOC110053676,2738
277167,LOC110053680,3353
277171,LOC110053677,2674
277175,LOC110053679,4056
277179,LOC110053681,2443
277183,LOC110053708,18021
277201,LOC110053671,42212
277231,LOC110053717,19975
277255,LOC110053715,6904
277265,LOC110053716,1764
277273,LOC110053701,25969
277294,LOC110053741,9070
277308,LOC110053741,9070
277323,LOC110053741,9070
277339,LOC110053741,9070
277355,LOC110053741,9070
277370,LOC110053741,9063
277386,LOC110053727,22103
277428,LOC110053729,20211
277460,LOC110053730,5584
277476,LOC110053740,4587
277494,LOC110053725,27612
277545,LOC110053728,4114
277549,LOC110053724,27763
277623,LOC110053744,2418
277635,LOC110053732,8672
277645,LOC110053733,2873
277654,LOC110053736,3980
277658,LOC110053734,16627
277712,LOC110053738,9065
277720,LOC110053739,11521
277745,LOC110053731,4428
277753,LOC110053735,2374
277759,LOC110053743,3011
277768,LOC110053743,3011
277782,LOC110053747,6031
277800,LOC110053749,13490
277822,LOC110053753,2397
277828,LOC110053748,10686
277853,LOC110053748,10590
277876,LOC110053748,7225
277902,LOC110053746,28830
277939,LOC110053746,28820
277974,LOC110053746,25349
278012,LOC110053750,3591
278016,LOC110053751,2132
278020,LOC110053755,9455
278048,LOC110053745,8293
278068,LOC110053754,2028
278072,LOC110053756,1911
278082,LOC110053786,1404
278086,LOC110053759,5452
278092,LOC110053784,7760
278114,LOC110053781,104374
278139,LOC110053781,104374
278164,LOC110053781,97955
278189,LOC110053781,97955
278215,LOC110053783,1706
278219,LOC110053782,937
278223,LOC110053765,2850
278229,LOC110053757,1999
278241,LOC110053758,2744
278249,LOC110053768,764
278255,LOC110053767,3077
278263,LOC110053760,2835
278271,LOC110053779,8532
278283,LOC110053773,13275
278305,LOC110053773,13275
278329,LOC110053771,9592
278361,LOC110053769,23540
278389,LOC110053769,23540
278417,LOC110053769,23540
278446,LOC110053770,4110
278455,LOC110053776,4827
278468,LOC110053776,4783
278480,LOC110053776,4765
278493,LOC110053777,2557
278500,LOC110053775,3229
278507,LOC110053761,5101
278517,LOC110053766,2174
278523,LOC110053788,29887
278586,LOC110053788,29887
278650,LOC110053788,29887
278713,LOC110053788,29887
278776,LOC110053789,3861
278786,LOC110053762,9838
278801,LOC110053764,34928
278846,LOC110053792,1202
278850,LOC110053791,1201
278857,LOC110053810,26061
278905,LOC110053805,29108
278971,LOC110053806,18130
278998,LOC110053806,18130
279026,LOC110053793,46888
279129,LOC110053794,15893
279173,LOC110053795,9502
279181,LOC110053796,19712
279197,LOC110053808,8492
279221,LOC110053807,6563
279229,LOC110053797,884
279246,LOC110053814,4804
279266,LOC110053815,7539
279281,LOC110053798,8796
279291,LOC110053811,13388
279300,LOC110053812,25775
279328,LOC110053799,14994
279372,LOC110053800,45718
279496,LOC110053818,7959
279521,LOC110053801,9067
279526,LOC110053817,2102
279530,LOC110053804,7108
279539,LOC110053803,8867
279544,LOC110053802,4902
279561,LOC110053840,32097
279625,LOC110053846,13934
279650,LOC110053845,5410
279664,LOC110053844,12123
279670,LOC110053844,3075
279678,LOC110053849,22209
279718,LOC110053854,8049
279745,LOC110053823,7857
279765,LOC110053824,6010
279782,LOC110053824,5702
279799,LOC110053821,13133
279833,LOC110053827,4379
279841,LOC110053855,12542
279881,LOC110053825,20500
279897,LOC110053825,11461
279911,LOC110053825,11456
279927,LOC110053825,11005
279943,LOC110053822,30437
279969,LOC110053822,29486
279993,LOC110053822,29486
280018,LOC110053861,4320
280034,LOC110053848,8079
280048,LOC110053847,1892
280052,LOC110053831,1892
280058,LOC110053852,50870
280201,LOC110053852,50870
280346,LOC110053852,50862
280464,LOC110053853,6800
280478,LOC110053830,3424
280484,LOC110053836,4513
280490,LOC110053833,32547
280529,LOC110053833,32547
280568,LOC110053833,18005
280606,LOC110053835,5298
280612,LOC110053856,9532
280640,LOC110053837,12687
280680,LOC110053838,7910
280686,LOC110053838,7910
280694,LOC110053857,6225
280701,LOC110053850,15254
280707,LOC110053850,6930
280713,LOC110053850,5704
280719,LOC110053850,4630
280726,LOC110053862,3685
280730,LOC110053828,3938
280744,LOC110053829,3938
280750,LOC110053839,19120
280760,LOC110053839,12676
280769,LOC110053839,8825
280778,LOC110053839,6512
280788,LOC110053841,11108
280809,LOC110053841,11108
280833,LOC110053843,7005
280855,LOC110053858,4831
280867,LOC110053859,19071
280873,LOC110053859,6943
280879,LOC110053859,6019
280885,LOC110053859,4356
280894,LOC110053866,8414
280901,LOC110053866,8414
280908,LOC110053866,7265
280915,LOC110053870,7319
280931,LOC110053873,7500
280945,LOC110053886,34689
281051,LOC110053912,23343
281067,LOC110053884,23911
281101,LOC110053916,6006
281112,LOC110053887,3855
281122,LOC110053932,1295
281127,LOC110053933,1794
281136,LOC110053888,14201
281178,LOC110053931,28906
281199,LOC110053931,28905
281221,LOC110053936,2309
281229,LOC110053917,6205
281247,LOC110053890,2798
281259,LOC110053891,1804
281265,LOC110053921,3810
281279,LOC110053922,4221
281297,LOC110053923,12055
281306,LOC110053923,12055
281318,LOC110053924,1115
281322,LOC110053945,2115
281328,LOC110053872,6604
281336,LOC110053868,1046
281342,LOC110053915,11677
281378,LOC110053892,13372
281412,LOC110053893,13847
281454,LOC110053937,16604
281483,LOC110053894,14595
281517,LOC110053895,17291
281541,LOC110053896,10798
281549,LOC110053880,16591
281563,LOC110053880,12964
281577,LOC110053897,20510
281599,LOC110053885,9149
281620,LOC110053898,581
281624,LOC110053899,53988
281724,LOC110053869,4090
281732,LOC110053901,16098
281766,LOC110053918,17793
281794,LOC110053878,7625
281810,LOC110053879,2304
281814,LOC110053877,9241
281832,LOC110053877,9088
281851,LOC110053875,4130
281859,LOC110053940,7071
281873,LOC110053865,8551
281894,LOC110053881,16697
281903,LOC110053881,15126
281913,LOC110053938,2902
281924,LOC110053876,36389
282006,LOC110053883,19520
282024,LOC110053914,25727
282084,LOC110053903,17554
282110,LOC110053919,5060
282121,LOC110053941,2678
282129,LOC110053925,6113
282135,LOC110053925,4868
282141,LOC110053939,14853
282148,LOC110053939,6196
282154,LOC110053864,21420
282160,LOC110053864,13991
282169,LOC110053874,10417
282181,LOC110053942,41880
282221,LOC110053942,41880
282260,LOC110053942,31397
282299,LOC110053942,37880
282336,LOC110053906,25803
282350,LOC110053910,7717
282366,LOC110053910,7717
282383,LOC110053927,12450
282415,LOC110053907,8347
282431,LOC110053928,2954
282435,LOC110053929,3706
282439,LOC110053926,17060
282456,LOC110053926,19129
282473,LOC110053926,19129
282491,LOC110053930,2404
282495,LOC110053913,13716
282508,LOC110053913,13716
282519,LOC110053913,13716
282533,LOC110053908,11745
282563,LOC110053944,1590
282567,LOC110053909,5537
282598,LOC110053949,35794
282617,LOC110053949,35712
282635,LOC110053946,994
282639,LOC110053947,994
282646,LOC110053950,10890
282658,LOC110053951,2215
282675,LOC110053953,20934
282709,LOC110053956,1501
282717,LOC110053966,14749
282727,LOC110053969,2760
282739,LOC110053957,23983
282793,LOC110053955,10929
282798,LOC110053955,4213
282803,LOC110053968,8566
282812,LOC110053968,8566
282821,LOC110053968,8566
282832,LOC110053959,12409
282850,LOC110053960,2909
282863,LOC110053962,9235
282872,LOC110053962,8233
282881,LOC110053962,7211
282891,LOC110053961,6558
282911,LOC110053963,7545
282923,LOC110053952,10058
282929,LOC110053964,24184
282960,LOC110053964,24052
283000,LOC110053991,6223
283016,LOC110053990,2180
283020,LOC110053975,6587
283026,LOC110053976,5412
283046,LOC110053973,16071
283064,LOC110053978,8137
283070,LOC110053971,2736
283074,LOC110053979,2265
283082,LOC110054005,2448
283092,LOC110054004,9871
283122,LOC110054003,3161
283128,LOC110053970,1664
283132,LOC110053988,48029
283279,LOC110053988,48029
283427,LOC110053980,6547
283455,LOC110053989,3879
283459,LOC110054000,1789
283463,LOC110053999,17441
283480,LOC110053999,7267
283495,LOC110053999,7267
283511,LOC110053981,1425
283517,LOC110053982,4680
283543,LOC110053995,4735
283555,LOC110053994,3322
283561,LOC110053996,4179
283568,LOC110053983,1787
283572,LOC110053992,2564
283576,LOC110053993,4785
283588,LOC110053993,4785
283612,LOC110054006,9721
283638,LOC110053985,10611
283645,LOC110053985,8511
283653,LOC110053984,3499
283668,LOC110053984,9650
283685,LOC110053984,9648
283703,LOC110053987,5015
283719,LOC110054002,5013
283735,LOC110054001,5013
283754,LOC110054007,1716
283760,LOC110054012,3246
283774,LOC110054010,2983
283783,LOC110054008,8587
283791,LOC110054009,8073
283809,LOC110054013,6927
283815,LOC110054014,2589
283838,LOC110054016,11129
283848,LOC110054026,14514
283856,LOC110054017,401
283862,LOC110054025,12332
283876,LOC110054018,1870
283886,LOC110054019,4061
283909,LOC110054021,1610
283913,LOC110054022,692
283917,LOC110054023,692
283924,LOC110054054,22286
283954,LOC110054056,2021
283965,LOC110054058,1388
283971,LOC110054057,8209
283998,LOC110054050,15174
284012,LOC110054050,9529
284025,LOC110054051,3164
284035,LOC110054052,3428
284045,LOC110054073,4928
284055,LOC110054069,965
284059,LOC110054040,1990
284063,LOC110054048,7969
284080,LOC110054048,7969
284098,LOC110054049,15081
284108,LOC110054049,14157
284118,LOC110054049,10876
284128,LOC110054045,12639
284156,LOC110054046,3130
284162,LOC110054077,12019
284181,LOC110054077,7334
284199,LOC110054078,1516
284203,LOC110054028,692
284207,LOC110054044,1962
284215,LOC110054029,17366
284251,LOC110054043,6166
284271,LOC110054030,1858
284284,LOC110054031,2427
284299,LOC110054033,5961
284314,LOC110054042,16395
284327,LOC110054042,10676
284342,LOC110054035,18027
284356,LOC110054059,43749
284404,LOC110054037,21413
284432,LOC110054070,4132
284444,LOC110054038,22345
284496,LOC110054071,1140
284504,LOC110054072,3267
284520,LOC110054041,1621
284530,LOC110054076,1750
284534,LOC110054067,2052
284543,LOC110054039,7894
284576,LOC110054060,91137
284599,LOC110054060,91136
284623,LOC110054063,1001
284627,LOC110054066,2482
284632,LOC110054066,2482
284640,LOC110054065,11327
284652,LOC110054061,5423
284659,LOC110054061,5409
284669,LOC110054062,7876
284688,LOC110054121,4183
284692,LOC110054123,15984
284729,LOC110054190,7095
284739,LOC110054190,7095
284749,LOC110054190,7093
284757,LOC110054190,7093
284765,LOC110054190,5251
284775,LOC110054190,3806
284784,LOC110054190,3806
284794,LOC110054188,6701
284804,LOC110054188,6699
284812,LOC110054188,6497
284822,LOC110054188,6495
284830,LOC110054188,3799
284839,LOC110054188,3799
284849,LOC110054124,10505
284869,LOC110054125,5837
284893,LOC110054232,8420
284926,LOC110054090,7936
284934,LOC110054088,3283
284938,LOC110054089,4607
284947,LOC110054087,11015
284977,LOC110054091,9974
285003,LOC110054091,9974
285031,LOC110054216,9269
285037,LOC110054225,3708
285043,LOC110054204,14577
285093,LOC110054179,12095
285142,LOC110054179,10640
285185,LOC110054180,8635
285201,LOC110054180,8634
285218,LOC110054180,7586
285235,LOC110054180,7472
285253,LOC110054144,10028
285272,LOC110054145,4672
285284,LOC110054146,5848
285298,LOC110054126,5564
285314,LOC110054154,2579
285318,LOC110054155,5817
285326,LOC110054153,15211
285377,LOC110054153,14466
285426,LOC110054153,14465
285476,LOC110054163,7147
285483,LOC110054162,6946
285495,LOC110054161,21097
285521,LOC110054161,21097
285549,LOC110054236,11201
285587,LOC110054128,15968
285619,LOC110054109,43753
285639,LOC110054107,22123
285685,LOC110054108,14857
285710,LOC110054108,12218
285736,LOC110054170,27646
285764,LOC110054170,25761
285793,LOC110054171,8044
285802,LOC110054116,5799
285808,LOC110054117,2439
285816,LOC110054114,26686
285872,LOC110054118,6344
285878,LOC110054221,3081
285884,LOC110054129,2658
285890,LOC110054086,7715
285908,LOC110054205,5257
285921,LOC110054120,3841
285929,LOC110054211,2512
285935,LOC110054212,2344
285942,LOC110054212,2337
285950,LOC110054130,2148
285958,LOC110054131,10802
285966,LOC110054132,944
285970,LOC110054134,1394
285974,LOC110054113,2535
285980,LOC110054222,5126
285989,LOC110054223,5068
285997,LOC110054218,3599
286003,LOC110054084,5109
286009,LOC110054099,5389
286019,LOC110054081,16374
286029,LOC110054079,8586
286051,LOC110054082,4014
286057,LOC110054080,7845
286077,LOC110054080,6991
286097,LOC110054100,11915
286113,LOC110054092,12211
286118,LOC110054083,10805
286128,LOC110054209,4183
286136,LOC110054208,3751
286144,LOC110054210,5873
286160,LOC110054199,11000
286182,LOC110054174,5197
286206,LOC110054135,8500
286222,LOC110054136,2684
286234,LOC110054195,11991
286263,LOC110054195,11990
286293,LOC110054200,3473
286298,LOC110054173,28222
286327,LOC110054173,27920
286358,LOC110054197,3079
286366,LOC110054198,13686
286393,LOC110054186,13351
286418,LOC110054186,12697
286444,LOC110054185,25851
286464,LOC110054185,8239
286488,LOC110054229,8362
286499,LOC110054230,3581
286503,LOC110054093,1392
286507,LOC110054235,1940
286511,LOC110054138,1226
286515,LOC110054149,1703
286519,LOC110054224,1313
286535,LOC110054119,8145
286548,LOC110054112,6407
286566,LOC110054096,6231
286584,LOC110054192,18385
286632,LOC110054183,18743
286679,LOC110054183,18743
286728,LOC110054183,12739
286773,LOC110054183,12737
286817,LOC110054181,8852
286823,LOC110054182,23251
286854,LOC110054182,23250
