gene_id,10_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,11_1.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,11_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,12_1.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,13_1.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,13_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,14_1.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,14_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,15_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,16_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,17_1.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,18_1.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,19_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,1_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,20_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,21_1.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,22_1.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,23_1.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,24_1.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,25_1.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,25_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,26_1.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,26_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,27_1_test_noGFF.Aligned.sortedByCoord.out.bam.merge.gtf,28_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,29_1.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,2_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,30_1.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,31_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,32_1.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,32_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,33_1.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,34_1.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,35_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,36_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,37_1.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,37_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,38_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,39_1.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,39_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,3_1.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,3_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,40_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,41_1.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,41_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,42_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,43_1.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,43_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,44_1.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,45_1.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,45_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,46_1.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,47_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,48_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,4_1.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,4_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,5_1.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,5_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,6_1.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,6_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,7_1.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,8_1.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,9_1.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,9_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf
pdam_00008184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,0,0,0,0,0,0,0
pdam_00022204,0,0,0,0,0,0,0,0,0,2,0,0,3,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0,0,0,0,6,6,4,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0
pdam_00020040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pdam_00022205,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pdam_00021261,0,250,267,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,25,0,13,0,0,0,0,0,0,77,213,0,0,49,90,96,0,0,0,123,125,59,0,0,0,0,0,0,36,0,62,75,0,0,0,0,0,0,0,0
pdam_00021260,0,244,247,0,0,0,0,0,0,0,0,0,0,178,0,0,0,0,0,0,0,0,0,0,90,0,33,0,0,0,0,0,0,150,143,0,0,247,302,322,0,0,0,419,425,148,0,0,0,0,0,0,72,0,310,316,0,0,0,0,0,0,0,0
pdam_00018650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pdam_00025746,0,58,49,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,28,0,17,0,0,0,0,0,0,46,46,0,0,48,94,92,0,0,0,106,89,0,0,0,0,0,0,0,27,0,57,66,0,0,0,0,0,0,0,0
pdam_00025747,0,113,118,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,38,0,23,0,0,0,0,0,0,68,53,0,0,62,128,156,0,0,0,152,177,67,0,0,0,0,0,0,29,0,68,69,0,0,0,0,0,0,0,0
pdam_00024693,0,37,31,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,22,0,20,0,0,0,0,0,0,19,16,0,0,29,64,59,0,0,0,61,61,18,0,0,0,0,0,0,13,0,42,42,0,0,0,0,0,0,0,0
pdam_00024692,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pdam_00024691,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,4,0,8,0,2,0,0,0,7,8,0,0,0,13,7,0,0,0,0,13,12,4,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0
pdam_00024690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pdam_00025185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pdam_00025186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pdam_00025187,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,13,18,0,0,0,10,9,4,0,0,0,0,0,0,0,0,17,14,0,0,0,0,0,0,0,0
pdam_00025566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pdam_00025567,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1
pdam_00014689,0,17,17,0,1,0,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,9,0,11,0,0,0,0,0,0,12,6,0,1,12,22,21,0,0,0,21,19,12,0,0,0,0,0,0,4,1,14,13,0,0,0,0,0,0,0,0
pdam_00025565,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pdam_00014687,0,97,94,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,10,0,8,0,0,0,0,0,0,35,33,0,0,23,62,67,0,0,0,60,51,49,0,0,0,0,0,0,19,0,49,41,0,0,0,0,0,0,0,0
pdam_00014686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,9,0,0,11,0,0,0,0,0,21,20,13,0,0,0,0,0,0,14,0,10,12,0,0,0,0,0,0,0,0
pdam_00014685,8,0,0,0,7,7,11,10,0,6,6,0,5,6,10,0,4,0,3,0,0,0,0,0,5,0,5,0,0,0,0,0,0,7,2,0,0,6,7,9,0,0,12,8,9,4,0,0,0,7,7,0,4,5,0,0,19,16,0,0,0,3,0,0
pdam_00014684,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,13,0,0,0,12,0,11,0,0,0,11,9,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pdam_00014683,6,0,0,0,2,0,0,0,5,5,0,0,4,0,7,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,4,0,0,0
pdam_00014682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pdam_00014681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
pdam_00014680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pdam_00011681,0,17,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,3,8,7,0,0,0,5,6,0,0,0,0,0,0,0,3,0,5,5,0,0,0,0,0,0,0,0
pdam_00008088,127,1129,1102,39,94,98,134,124,62,103,87,75,70,716,79,82,63,75,101,93,72,68,46,57,641,50,591,54,0,63,61,37,39,737,682,86,78,816,2060,2032,55,57,104,1583,1560,827,110,105,46,48,51,49,492,134,1531,1498,85,95,102,86,86,46,25,16
pdam_00008089,0,193,190,0,0,0,0,0,0,0,0,0,0,119,3,0,0,0,0,0,0,0,0,0,140,0,47,0,0,0,0,0,0,191,123,0,0,131,323,335,0,0,0,343,353,147,0,0,0,0,1,0,66,0,209,208,0,0,0,0,0,0,0,0
pdam_00008085,21,92,99,14,7,0,8,0,20,12,21,18,13,63,0,20,12,13,17,0,0,0,0,13,42,15,32,16,0,0,0,0,7,58,63,14,0,109,155,173,0,0,39,201,193,65,0,0,10,0,0,15,58,24,129,140,0,0,0,0,16,10,0,0
pdam_00008086,0,151,142,0,0,1,0,1,0,1,0,0,0,55,1,0,0,0,0,0,1,0,1,0,32,0,15,0,0,0,1,0,0,100,90,0,1,80,160,164,0,1,1,170,165,83,0,1,0,0,0,0,54,0,72,78,0,1,0,0,0,0,0,0
pdam_00008087,0,59,59,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,41,0,32,0,0,0,0,0,0,39,28,0,0,50,111,106,0,0,0,106,107,55,0,0,0,0,0,0,30,0,26,25,0,0,0,0,0,0,0,0
pdam_00018782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pdam_00018783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,9,6,0,0,0,0,0,0,0,0
pdam_00015888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pdam_00015889,0,20,8,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,29,18,0,0,22,55,50,0,0,0,53,41,34,0,0,0,0,0,0,13,0,6,7,0,0,0,0,0,0,0,0
pdam_00025836,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,11,10,0,0,0,0,0,0,0,0,21,45,6,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
pdam_00015882,0,7,6,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,20,9,10,0,0,0,12,12,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
pdam_00015883,0,19,21,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,9,6,0,0,47,13,12,0,0,0,19,20,10,0,0,0,0,0,0,5,0,15,15,0,0,0,0,0,0,0,0
pdam_00015880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,10,3,0,0,7,19,17,0,0,0,18,17,8,0,0,0,0,0,0,5,0,10,10,0,0,0,0,0,0,0,0
pdam_00015881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pdam_00015886,2,1139,1129,0,0,0,11,10,0,1,2,0,0,1417,4,0,0,0,0,0,0,11,8,0,718,0,227,0,0,8,7,0,0,1236,506,3,2,1010,2144,2028,0,0,4,2245,2155,1289,3,4,0,0,0,0,789,6,1480,1482,0,0,4,3,0,0,0,0
pdam_00015887,0,14,14,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,5,0,0,0,6,8,0,0,0,5,0,5,0,0,0,0,0,0,7,0,19,15,0,0,0,0,0,0,0,0
pdam_00015884,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
pdam_00015885,0,64,65,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,24,0,38,0,0,0,0,0,0,33,25,0,0,54,65,77,0,0,0,60,61,34,0,0,0,0,0,0,189,0,69,55,0,0,0,0,0,0,0,0
pdam_00025411,0,68,55,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,79,0,42,0,0,0,0,0,0,92,40,0,0,82,130,133,0,0,0,118,110,86,0,0,0,0,0,0,24,0,104,120,0,0,0,0,0,0,0,0
pdam_00014845,1,2,2,0,0,0,0,0,0,9,0,0,7,4,1,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,18,2,0,0,3,2,2,0,1,0,10,11,14,0,0,1,0,1,0,28,2,7,8,0,1,0,0,0,0,0,0
pdam_00014844,2,1,1,0,0,1,0,0,0,5,0,1,8,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0
pdam_00014847,7,12,11,11,1,0,2,1,12,17,10,16,14,8,7,15,7,8,9,0,2,0,0,5,5,7,3,4,0,2,0,3,3,8,12,1,0,12,8,9,0,1,23,26,27,8,0,0,10,0,0,9,19,17,19,18,3,1,0,0,15,10,0,0
pdam_00014846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pdam_00014841,0,144,147,0,0,0,0,0,0,0,4,0,2,73,0,0,0,8,0,0,0,0,0,0,59,0,43,0,0,0,0,0,0,115,84,0,0,85,156,156,0,0,0,206,200,108,0,0,5,0,0,0,51,0,136,131,0,0,0,0,2,0,0,0
pdam_00014840,0,189,200,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,52,0,31,0,0,0,0,0,0,80,90,0,0,46,112,123,0,0,0,135,135,91,0,0,0,0,0,0,52,0,138,144,0,0,0,0,0,0,0,0
pdam_00014843,37,562,547,0,0,0,19,9,27,42,0,0,50,330,40,0,0,0,0,22,0,17,7,0,266,0,204,0,0,0,0,0,0,339,296,15,8,370,693,689,0,0,35,624,620,351,0,0,32,0,0,0,219,54,597,584,0,0,16,0,0,0,9,0
pdam_00014842,0,68,70,0,0,1,0,0,1,0,0,1,1,59,2,0,1,1,0,0,1,0,1,0,40,1,25,1,0,0,1,1,0,61,52,0,1,67,130,129,1,1,2,95,95,84,1,1,0,0,0,2,47,5,69,71,0,1,0,1,0,1,0,1
pdam_00014849,0,926,945,29,0,0,0,0,0,0,0,0,0,331,0,0,0,0,0,0,0,0,0,0,231,19,80,0,0,0,0,0,0,602,397,0,0,328,776,806,0,0,0,1047,1058,400,0,0,0,0,0,0,205,0,595,613,0,0,0,0,0,0,0,0
pdam_00014848,0,750,792,0,0,0,0,0,0,63,77,0,0,218,0,0,0,0,0,0,0,0,0,0,167,0,43,0,0,0,0,0,0,468,304,0,0,228,630,666,0,0,0,687,714,332,0,0,0,0,0,0,151,40,420,437,0,0,0,0,0,0,16,0
pdam_00018438,0,41,47,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,20,6,0,0,8,5,0,0,0,0,29,24,22,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0
pdam_00018439,0,12,12,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,6,6,0,0,8,18,21,0,0,0,11,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pdam_00018430,0,17,21,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,12,0,12,0,0,0,0,0,0,13,25,0,0,24,31,43,0,0,0,33,31,18,0,0,0,0,0,0,18,0,33,37,0,0,0,0,0,0,0,0
pdam_00026052,0,24,24,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,9,5,0,0,9,13,14,0,0,0,18,18,7,0,0,0,0,0,0,7,0,6,3,0,0,0,0,0,0,0,0
pdam_00018432,0,373,408,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,86,0,62,0,0,0,0,0,0,227,216,2,0,117,339,394,0,0,0,382,416,159,0,0,0,0,0,0,233,0,277,305,0,0,0,0,0,0,0,0
pdam_00018433,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pdam_00018434,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
pdam_00018435,0,151,153,0,0,0,0,0,0,0,2,1,0,60,0,0,0,0,0,0,0,0,0,0,51,0,49,0,0,0,0,0,0,37,107,0,0,62,71,69,0,0,1,68,68,37,0,1,0,0,0,0,44,2,110,102,0,1,0,0,0,1,0,0
pdam_00018436,0,76,74,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,31,0,19,0,0,0,0,0,0,30,65,0,0,50,77,79,0,0,1,64,66,36,0,0,0,0,0,0,30,0,94,92,0,1,0,0,0,0,0,0
pdam_00018437,0,30,30,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,1,0,0,0,0,0,10,0,10,0,0,1,1,0,0,10,13,0,1,9,34,35,0,0,0,27,27,12,0,0,0,0,0,0,13,1,25,22,0,0,0,0,0,0,0,1
pdam_00008178,0,380,399,0,0,0,0,0,0,0,0,0,0,176,0,0,0,0,0,0,0,0,0,0,123,0,65,0,0,0,0,0,0,284,209,0,0,164,569,552,0,0,0,546,537,264,0,0,0,4,0,0,85,0,285,291,0,0,0,0,0,0,0,0
pdam_00008179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pdam_00022211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pdam_00022210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pdam_00022212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pdam_00008170,0,1192,1170,0,0,0,0,0,0,0,5,0,0,760,0,0,0,0,0,0,0,10,0,0,705,3,749,0,0,3,2,0,2,977,771,0,0,1149,2031,1995,0,0,0,1864,1826,980,0,0,0,0,0,0,608,8,1789,1735,0,0,4,3,0,0,0,4
pdam_00008171,0,55,59,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,41,0,22,0,0,0,0,0,0,65,43,0,0,113,100,102,0,0,0,141,144,62,0,0,0,0,0,0,37,0,65,65,0,0,0,0,0,0,0,0
pdam_00008172,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pdam_00008173,7,496,496,0,0,0,0,2,0,0,0,0,0,354,0,0,0,0,0,4,0,0,0,3,219,0,173,0,0,0,0,0,0,329,335,0,0,440,670,694,0,0,0,738,739,348,0,0,0,0,0,0,240,8,578,571,0,0,4,0,0,0,0,0
pdam_00008174,0,227,212,0,0,0,0,0,0,0,0,0,0,109,3,0,0,0,0,0,2,0,0,0,150,0,120,0,0,0,0,0,0,122,148,0,0,154,348,340,0,0,0,289,286,135,0,0,0,0,0,0,105,9,213,203,0,0,0,0,0,0,0,0
pdam_00008175,0,319,318,0,0,0,0,0,0,0,0,0,0,314,0,0,0,0,0,0,0,0,0,0,103,0,22,0,0,0,0,0,0,188,270,0,0,355,365,363,0,0,0,700,716,225,0,0,0,0,0,0,288,0,359,354,0,0,0,0,0,0,0,0
pdam_00008176,0,48,48,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,27,30,0,0,29,51,53,0,0,0,52,55,25,0,0,0,0,0,0,14,0,37,39,0,0,0,0,0,0,0,0
pdam_00008177,0,282,287,0,0,0,0,0,0,0,0,0,0,144,0,0,0,0,0,0,0,0,0,0,97,0,78,0,0,0,0,0,0,178,125,0,0,129,328,351,0,0,0,358,361,178,0,0,0,0,0,0,104,0,240,252,0,0,0,0,0,0,0,0
pdam_00017145,0,338,336,0,0,0,0,0,0,0,0,0,0,260,5,0,0,0,0,0,0,0,0,0,236,0,169,0,0,4,4,0,0,274,270,0,0,327,570,567,0,0,0,540,523,306,0,0,0,0,0,0,213,5,622,618,0,0,0,0,0,0,0,0
pdam_00017144,0,117,121,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,62,0,77,0,0,4,4,0,0,47,81,0,0,39,121,128,2,0,0,99,106,57,0,0,0,0,0,0,49,0,149,160,0,0,0,0,0,0,0,0
pdam_00017141,0,7,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,6,4,0,0,0,0,2,0,5,0,0,0,0,0,0,3,0,3,4,0,0,0,0,0,0,0,0
